pair_id	asset_id	study_id	source_accession	citation_raw	pmid	doi	publication_id_normalized	citation_resolution_status	resolution_evidence	parent_id	sequence_sha256	lineage_id	rna_family	probe	platform	condition_id	license_status	proposed_split_role
b5aa87fecc5979363cceffc5a6311e00d82601cd962459fdcc4cfcdec7024f14	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
bc5e7b9329c94cc68e7b0171dc14ed983643b4b08a3316b711ac8433834141e2	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
7ecd3f9853ef880c4e949d230a6076c06de824ed32c0f27bfceea055dad6f4b2	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
00ce98bb8f1507c55e17f46fb853414472c4893b7db8724ad846c597d44955fd	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
b87ee1794aefda6d5f8e65eeadadba8c09b49f3626dbf014f7e8d672c498104c	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
64eaf7d4cac94e33a22c84ad25c3940005fc8849cfbc753cffc988cd23441ab3	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
6c81afd50342808093a2e6533eb9f0ed138788a325439ad93d66b4a3885a246d	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
7a0485996f19f6f409087f64a95799be82346af08c8a396ed4c4b5a9a514b027	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
85a37b28b2a581c00642fa0b32813505d49c5278aed292fa71dea0f5dc3624f8	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
e10abf9fbc313b180dcc4d0cc6196a83a049da3473ecf12ba9093985eae512f2	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
148a40b036d5e4d1980a2085c85269095114c0d400053e3dbb22d9d51cf7abd1	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
ed79406a7345bbfc9776b4c7924079b818911593911a923fcffccb28143b2c98	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
257be481098993795949587d2d423e3aa21c474d1bba9da438a92289fbe13316	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
798d6964fc6140e0b3dbb8e1c677047866e3f787cef179cd76e1c733d6fb3d56	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
7842799f8c2c8a8bf5c674bcc78c3b29adcda8d3af1e7fe7ca406f6ae6595d31	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
33ebd2655b40c0f9d29d421e4583a348d47ffef1bb5452109815d2bdd71697bf	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
b88cb585af6f9492ff41131bd68a484089fba35522d091dc287abc3692d79116	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
be82cba1d36fdab40a7499ee02ebcecf2de2ab3202b1ec40979ae8df1d7fec60	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
ff827768ace0f9a5f3213661368f28ae6636202344699f43092f29c80faca26d	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
a9fb57fa0b32621f8f49cbe89554f0f61be32b072127a2370d7840bd53fdfc82	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
64ed8d6565f5fab1031c8a135bc80bd9022a8e39863e965476d61e68477188e2	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
9c186cf79e7ab6ecb60dc7869b57f970c1d183c5ca25dbe0d2cf415bf1317ee2	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
94b3c07f40fce289fb3d51d7cd1563146edc141d1625ec1022749f3952a796fd	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
ea2f4c94143f029eda285dbb7f3034383f5f34932818f0844ad4f109434bdba6	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
5dae30bbc5aa7a3366ff44ad0de1d57013f77ba400c6f2f4b877a142f619d19b	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
623518d309f8f3360e8fd922c43c697d65c1ffb37955d27498a8317796c59d2f	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
d1a83b888768e4b033745b9ad1795a24444809e57d6d0ccc25420a36239074bd	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
eb18073c50f8a85455d535f3ecf4ee30c8e6b1a8d0f3b28975000f080af4e080	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
5175328e42ef3df70fad6796b37fd1f37d73313f7070f468c52cd53fb47ec5d9	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
d21268c7b07020179db4cc8a52669c01d155940fc92cb59d7538b3441f9399dd	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
53701ab53bd4618f99e608861800b5b55e31fc589fe6f184eafae1dccc64688e	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
9b10fd112534845a7d29f80139634e1bdb300c9e32de530ea90ee2dc596f8123	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
c703103acd1ed1193364b6343baf90b489d7af882a565fe60059a8609e58916d	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
da7beb69ab776f44eaf7b43efc1fe006690b8975499feceeb66ad2c6f57d1f07	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
0d7511760cdfce29f93e0c5ae8f4ff954eb013151ebe81c3dd28bfd208e52c05	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
788a783f560c29f3da68ec88725066b2965f1a732bb2edf6fec8772f4887c3d0	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
bef34c41f8a3973f11d9552830ad4875309d3d05f7e2ceefaed001bad92fbaf5	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
2fa767b3ca7017426874ac6af8aaee0e3a5b875df92614475bddecda52f047e7	421580216	ADDRSW	ADDRSW_SHP_0002	title=A two-dimensional mutate-and-map strategy for non-coding RNA structure; authors=Kladwang W, VanLang CC, Cordero P, Das R; journal=Nature chemistry; year=2011; pubmed=22109276; doi=10.1038/nchem.1176	22109276	10.1038/nchem.1176	pmid_22109276	RESOLVED	pubmed from d0r_accession_registry	ADDRSW_SHP_0002.rdat:1	UNKNOWN_NOT_ASSERTED	UNKNOWN_NOT_ASSERTED	data-riboswitches	SHAPE	UNKNOWN_NOT_ASSERTED	828b951b9188428025263d79eb3e3dc59301ffb6d6962dc9aa0e8700d24c85e8	VERIFIED_CC0_RMDB	"train"
